upc,item,brand,segment,flavor,pack_type,total_sales,total_units,weeks_observed,promo_weeks,avg_aup,promo_week_pct
5200001484,PRPL WTR BVRG KW STRW ELCT WTH OTHR NTRL FLVR GRP BRY WRP 304.2 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,NOT APPLICABLE,COMBINATION PACK,776045.9057500658,54788.82943120591,60,7,14.17532215034392,0.11666666666666667
200053367227,CTL BR DRNK WTR BTL 64PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,763902.1238998245,60843.581105434634,60,1,12.537697522732998,0.016666666666666666
7096000012,SRTG SPRN WTR BTL 28 FL OZ,SARATOGA (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,750604.2003428718,276977.09588226053,60,37,2.756466596087417,0.6166666666666667
78616200297,GLC VTM WTR ZR SGR LMND FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,LEMONADE,SINGLE PACK,747550.0795204871,414947.8117901044,60,34,1.8081939921689307,0.5666666666666667
200058611126,CTL BR ASRTD SPRN WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,745641.9450213102,547699.7634845169,60,0,1.3627019954854886,0.0
200031775900,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,737913.863296165,183134.16650694615,60,1,4.044364867534254,0.016666666666666666
65722720617,ESNT 9.5 PH HGHR ELCT TST FLRD FR CHLR FR DRNK WTR BTL 6PK 16.9 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,711181.8674207489,101700.10772163016,60,32,7.034169747282405,0.5333333333333333
78616200352,GLC VTM WTR ZR SGR ORNG NTRN ENHN BVRG BTL 6PK 16.9 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,ORANGE,MULTI PACK,703723.6084555456,100594.26302860712,60,14,7.0008647140445,0.23333333333333334
200054545862,CTL BR DRNK WTR BTL 24PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,663569.7919931473,204617.03335538294,60,0,3.2465842856161258,0.0
78616241178,GLC VTM WTR KW STRW NTRN ENHN BVRG BTL 6PK 16.9 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,KIWI STRAWBERRY,MULTI PACK,657673.9104564085,95220.92986474372,60,12,6.908348763229181,0.2
7514030121,CRYS GYS ALPN SPRN WTR BTL 30PK 8 FL OZ,CRYSTAL GEYSER (CG ROXANE LLC),SUW,UNFLAVORED,MULTI PACK,640554.3466423242,93245.67737387774,60,19,6.887115046887945,0.31666666666666665
4900002870,DSN DRNK WTR BTL 8PK 12 FL OZ,DASANI (COCA-COLA COMPANY),SUW,UNFLAVORED,MULTI PACK,638830.3598523361,138931.52603369014,60,6,4.600047110362785,0.1
200042191744,CTL BR DRNK WTR BTL 35PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,638340.8436455831,147114.26515868123,60,4,4.389364870551254,0.06666666666666667
78616200506,GLC SMR WTR ELCT TST DSTL BTL 15PK 33.8 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,MULTI PACK,636114.313421061,36691.73539300044,60,14,17.470940740034827,0.23333333333333334
78616200485,GLC VTM WTR TRPC MNG FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,TROPICAL MANGO,SINGLE PACK,634679.0935586485,366560.64774652134,60,29,1.737168235977178,0.48333333333333334
200071193464,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,627428.3365160276,150981.6381252062,60,0,4.201476574145607,0.0
6827461166,PR LF DP PRTC WL DRNK WTR BTL 101.4 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,623743.6593251264,438836.94949674536,60,0,1.4217744713841722,0.0
200028089189,CTL BR DRNK WTR BTL 15PK 10 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,602110.19150292,241003.75774357768,60,0,2.498477283189661,0.0
200031624869,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,589906.708275268,126163.20981936801,60,0,4.676552810249342,0.0
200029349039,CTL BR DRNK WTR BTL 40PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,588600.0913649064,147922.30387940543,4,0,3.979104860114535,0.0
200028668369,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,587837.2244960236,204285.30184279635,60,0,3.116905200570297,0.0
200044123509,CTL BR DSTL WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,585592.3674612759,432814.06597452564,60,5,1.3532389825854447,0.08333333333333333
65722701215,ESNT 9 5 PH HGHR ELCT TST DRNK WTR BTL 12PK 50.7 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,577332.253019013,28401.423989026214,60,27,20.617024401077686,0.45
200078969087,CTL BR SPRN WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,575953.5094675837,99501.97090796051,60,0,5.789517375714256,0.0
81985802002,CR HYD ASRTD NTRN ENHN WTR BVRG BTL 6PK 30.4 FL OZ,"CORE HYDRATION (CORE NUTRITION, LLC)",SUW,UNFLAVORED,MULTI PACK,573565.8764940244,56476.747610573904,60,29,10.228133717640157,0.48333333333333334
85817600215,BDYR ALKL ELCT WTH ELCT TST SPRT WTR BTL 33.8 FL OZ,BODYARMOR (BA SPORTS NUTRITION LLC),SUW,UNFLAVORED,SINGLE PACK,572963.4502678441,262557.8225627672,60,11,2.1932084616745384,0.18333333333333332
85300400402,CR HYD ELCT TST DRNK WTR BTL 20 FL OZ,"CORE HYDRATION (CORE NUTRITION, LLC)",SUW,UNFLAVORED,SINGLE PACK,561231.3944472418,298159.90062331164,60,3,1.881918601692388,0.05
200028870740,CTL BR MNCP SRC DRNK WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,558624.7807792784,157476.83570762974,60,4,3.5547621566503635,0.06666666666666667
200226033232,CTL BR DSTL WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,548245.0714347323,433879.65393462527,43,0,1.2649321327364038,0.0
78616241117,GLC SMR WTR ASRTD BVRG BTL 6PK 33.8 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,MULTI PACK,546399.7880607058,45177.167597767875,36,12,12.173675440575401,0.3333333333333333
200033461377,CTL BR WTH ELCT TST DSTL WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,544996.8328249264,82781.53953104666,60,11,6.6596925159267775,0.18333333333333332
200079242173,CTL BR CG RXN SRC SPRN WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,542465.2902297155,364540.7583312705,60,0,1.48804046986589,0.0
85300400454,CR HYD ASRTD NTRN ENHN WTR BVRG BTL 6PK 16.9 FL OZ,"CORE HYDRATION (CORE NUTRITION, LLC)",SUW,UNFLAVORED,MULTI PACK,528712.0764355024,76147.30107091187,60,27,6.9671355885357205,0.45
7114200126,ARWH MNTN SPRN WTR BTL 6PK 16.9 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,524310.1626222108,170222.12361256374,60,14,3.0832383768053893,0.23333333333333334
200058532602,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,522830.0616892581,160738.83918704616,60,22,3.263729471184126,0.36666666666666664
2754100068,NGR DSTL WTR JUG 128 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,SINGLE PACK,520150.0185447094,373496.3568862435,60,0,1.3989155570203387,0.0
78616200350,GLC VTM WTR ZR SGR LMND NTRN ENHN BVRG BTL 6PK 16.9 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,LEMONADE,MULTI PACK,513829.38036836416,76164.38011455107,60,15,6.755230917385158,0.25
7720800339,MNT VLY OUCH MNTN SPRN WTR BTL 12PK 16.9 FL OZ,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,507178.7734055677,20273.970363582554,60,14,24.9399353709024,0.23333333333333334
7929800005,EVN CCHT FRNC NTRL ELCT 7.2 PH BLNC SPRN WTR BTL 50.7 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,SINGLE PACK,505934.51566401066,150007.4377068851,60,18,3.3800822427703596,0.3
200031353907,CTL BR DRNK WTR BTL 24PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,501159.06300286227,115487.53848785296,60,6,4.341181075039015,0.1
3200000146,SPRK DRNK WTR BTL 24PK 16.9 FL OZ,SPARKLETTS (DS SERVICES OF AMERICA INC),SUW,UNFLAVORED,MULTI PACK,500853.2038714738,126844.03291317505,60,0,4.130160555699417,0.0
200081276677,CTL BR ALKL WTR PH 9 5 PLS DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,491436.001079385,78612.05595793671,60,10,6.276101282646982,0.16666666666666666
78616200498,GLC VTM WTR ZR SGR STRW LMND FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,STRAWBERRY LEMONADE,SINGLE PACK,490538.10588493495,279039.09928434185,60,41,1.7620254972134852,0.6833333333333333
7514000505,CRYS GYS ALPN SPRN WTR BTL 33.8 FL OZ,CRYSTAL GEYSER (CG ROXANE LLC),SUW,UNFLAVORED,SINGLE PACK,483652.9911956862,414638.6666912539,60,18,1.1673918076345977,0.3
60888300001,ETRN SHST NTRL ALKL SPRN WTR BTL 50.7 FL OZ,ETERNAL (ETERNAL SPRING MINERAL WATER LTD),SUW,UNFLAVORED,SINGLE PACK,481550.96358599147,188144.3644714555,60,23,2.6002106756622823,0.38333333333333336
200027597940,CTL BR DRNK WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,473266.8528352691,142248.54686598416,60,1,3.3300468320437457,0.016666666666666666
6827473533,PR LF DRNK WTR BTL 40PK 16.9 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,470991.8100910838,95426.6531042091,60,0,4.9385509565866705,0.0
6827443227,PR LF DRNK WTR BTL 24PK 8 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,470244.16874101054,99357.7032298527,60,24,4.778739013677741,0.4
5200051233,PRPL BRY ELCT WTH OTHR NTRL FLVR FTNS WTR BTL 12PK 16.9 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,BERRY,MULTI PACK,468448.5347565473,46387.37073393971,60,24,10.117960195923718,0.4
200056788723,CTL BR NO CLRS DSTL WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,466700.1359527111,381760.22813533037,60,0,1.2402007885872772,0.0
4900002656,DSN DRNK WTR BTL 33.8 FL OZ,DASANI (COCA-COLA COMPANY),SUW,UNFLAVORED,SINGLE PACK,464343.644611521,218737.83061775178,60,6,2.127161434895618,0.1
65722700210,ESNT ASRTD DRNK WTR BTL 6PK 33.8 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,461133.6931097588,39380.44614883547,12,4,11.747813934125906,0.3333333333333333
5200051248,PRPL GRP GTRD ELCT WTH OTHR NTRL FLVR FTNS WTR BTL 12PK 16.9 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,GRAPE,MULTI PACK,449748.910554974,45003.2897889572,60,25,10.008951531271354,0.4166666666666667
85300400495,CR HYD PRFC PH 7 4 ELCT TST DRNK WTR BTL 23.9 FL OZ,"CORE HYDRATION (CORE NUTRITION, LLC)",SUW,UNFLAVORED,SINGLE PACK,447275.9514595509,282920.0718052803,60,38,1.5996112059159304,0.6333333333333333
7514006801,CRYS GYS ALPN SPRN WTR BTL 8PK 8 FL OZ,CRYSTAL GEYSER (CG ROXANE LLC),SUW,UNFLAVORED,MULTI PACK,441932.3450250959,165102.1316412261,60,16,2.700798212440143,0.26666666666666666
200102013491,CTL BR DRNK WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,441550.24874717655,317866.53574604006,60,0,1.3891343796548987,0.0
200069361396,CTL BR WTH ELCT ADD TST ALKL PH 9.5 PLS DRNK WTR BTL 15PK 23.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,436485.7585618658,56078.817735768855,60,0,7.778665236031066,0.0
200068933870,CTL BR DRNK WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,432836.7308723291,338623.66647280497,60,28,1.2871907507438018,0.4666666666666667
200029659500,CTL BR DRNK WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,432210.24364253547,286302.7234429103,60,1,1.507776396199117,0.016666666666666666
1200016115,LF WTR ELCT TST DRNK BTL 33.8 FL OZ,LIFE WTR (SOUTH BEACH BEVERAGE CO.),SUW,UNFLAVORED,SINGLE PACK,432197.34064505994,184982.0582837738,60,19,2.3366871064002357,0.31666666666666665
68243061174,VS NRWY ARTS WTR BTL 27.05 FL OZ,VOSS (VOSS OF NORWAY ASA),SUW,UNFLAVORED,SINGLE PACK,430938.3229556498,116724.0324423774,60,18,3.694673619458473,0.3
200069348633,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,421913.16865483124,126498.57553452415,60,0,3.3353261418200177,0.0
2754100048,NGR DRNK WTR BTL 128 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,SINGLE PACK,421718.5211866784,338916.5885897286,60,5,1.2433992813660375,0.08333333333333333
1200017163,LF WTR ELCT TST DRNK BTL 20 FL OZ,LIFE WTR (SOUTH BEACH BEVERAGE CO.),SUW,UNFLAVORED,SINGLE PACK,421070.92688109505,167308.97231628175,60,0,2.509262630720356,0.0
200031496407,CTL BR MNCP SPLY DRNK WTR BTL 32PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,417131.0399264453,89119.3687317515,60,4,4.708032300207815,0.06666666666666667
7114201205,ARWH MNTN SPRN WTR BTL 12PK 16.9 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,416822.76157788315,100921.85660966826,60,0,4.127488077479369,0.0
78616241197,GLC VTM WTR VRTY PCK TRY IN WRP 304.2 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SUW,NOT APPLICABLE,COMBINATION PACK,414399.9061907059,25417.78110027813,47,4,16.358008629847628,0.0851063829787234
200027254081,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,411241.4409308926,123285.00194969337,60,0,3.3476751564160465,0.0
78616241141,GLC SMR WTR ASRTD BVRG BTL 12PK 33.8 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,MULTI PACK,410760.55896885705,18098.05681223249,60,19,22.897267668097317,0.31666666666666665
200030937658,CTL BR SPRN WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,409813.63573149714,123378.25515748342,60,2,3.324701799867895,0.03333333333333333
7929851006,EVN NTRL ELCT MD BY FRNC ALPS 7.2 PH BLNC SPRN WTR BTL 6PK 50.7 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,MULTI PACK,409731.66972502635,25216.69275692143,60,19,16.347019059997397,0.31666666666666665
78616241115,GLC SMR WTR ASRTD BVRG BTL 50.7 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,SINGLE PACK,406997.1859337302,127018.84201566309,60,10,3.205262443951227,0.16666666666666666
88399068120,GD 2 GRW GRP JC BVRG PLST BTL 18 PCT JC PSTR 6 FL OZ,GOOD 2 GROW (IN ZONE BRANDS INC),SFW,GRAPE,SINGLE PACK,406696.6821908607,116429.85629315044,60,3,3.4982694103452463,0.05
200058784612,CTL BR ALKL WTR PH 9 5 PLS DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,399854.95275688777,62759.936572176586,60,4,6.3765081296671395,0.06666666666666667
5200051200,PRPL KW STRW ELCT WTH OTHR NTRL FLVR ZR CLRS FTNS WTR BTL 12PK 16.9 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,KIWI STRAWBERRY,MULTI PACK,394927.6190511678,40976.677766464556,60,29,9.662959235143822,0.48333333333333334
7114205419,ARWH SPRN WTR BTL 28PK 20 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,392467.4989301676,49708.81661502537,60,4,7.909930344206744,0.06666666666666667
1200001420,AQFN DRNK WTR BTL 8PK 12 FL OZ,AQUAFINA (PEPSI COLA CO/DIV PEPSICO INC),SUW,UNFLAVORED,MULTI PACK,392121.8082890635,89675.38364320494,60,10,4.355095745207748,0.16666666666666666
65722701210,ESNT 9 5 PH HGHR CHLR FR ELCT TST FLRD FR DRNK WTR BTL 12PK 33.8 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,385635.06105581624,17391.42898095391,60,36,22.74408307074308,0.6
78616200298,GLC VTM WTR ZR SGR RS ORNG FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,ORANGE,SINGLE PACK,382369.7355973257,221056.82209812713,44,31,1.7371792654833877,0.7045454545454546
85330300700,PRD SRC WTR MCKY ELCT NTRL ALKL PH 8.1 MNTN SPRN BTL 25.3 FL OZ,PROUD SOURCE WATER (PROUD SOURCE WATER LLC),SUW,UNFLAVORED,SINGLE PACK,382090.45260205946,137322.684302913,60,11,2.792821616077481,0.18333333333333332
6827490021,PR LF DRNK WTR BTL 6PK 16.9 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,379893.9706531343,290585.34487773036,60,1,1.3273763498329698,0.016666666666666666
18473900377,HNT VRTY PCK WRP 192 FL OZ,HINT (HINT INC),SFW,NOT APPLICABLE,COMBINATION PACK,378923.05373067746,28377.161420116303,60,33,13.483997929431686,0.55
18473900226,HNT VRTY PCK WRP 192 FL OZ,HINT (HINT INC),SFW,NOT APPLICABLE,COMBINATION PACK,377153.1132401086,26859.211177123103,60,32,14.085940526667615,0.5333333333333333
200030775212,CTL BR DP WLS PTBL DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,370021.6497900774,85373.84490311569,60,0,4.331114327105059,0.0
78616241117,GLC SMR WTR 9 5 PLS PH ALKL PLS ANTX ELCT TST BVRG BTL 6PK 33.8 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,MULTI PACK,366559.1541860478,30044.041034648406,24,8,12.20838181522292,0.3333333333333333
7929800017,EVN CCHT FRNC NTRL ELCT 7.2 PH BLNC SPRN WTR BTL 6PK 11.2 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,MULTI PACK,366368.8105933572,50707.317912020735,60,18,7.236695828883552,0.3
88399010120,GD 2 GRW RSPB LMND WTH OTHR NTRL FLVR WTR BVRG BTL 10 FL OZ,GOOD 2 GROW (IN ZONE BRANDS INC),SFW,RASPBERRY LEMONADE,SINGLE PACK,359192.1596813937,78386.17347871905,52,1,4.600219523800673,0.019230769230769232
5200050640,PRPL KW STRW ELCT WTH OTHR NTRL FLVR CNTN NO FRT JC FTNS WTR BTL 6PK 16.9 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,KIWI STRAWBERRY,MULTI PACK,356084.96550444537,58209.86734431721,60,11,6.123781373715142,0.18333333333333332
200175589206,CTL BR DSTL WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,355155.5489838496,284823.45045182586,60,0,1.2469240935276809,0.0
7929810000,EVN CCHT FRNC NTRL ELCT MD BY FRNC ALPS 7.2 PH BLNC SPRN WTR BTL 12PK 33.8 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,MULTI PACK,347620.6858832183,19170.181107576922,60,3,18.236813857869727,0.05
6827492714,PR LF DRNK WTR BTL 12PK 16.9 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,346392.0636204787,92210.10727137883,60,0,3.7502118817073775,0.0
65722700024,ESNT 9.5 PH HGHR ELCT TST FLRD FR CHLR FR DRNK WTR BTL 23.7 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,SINGLE PACK,343289.9013129188,173409.81974291697,60,30,2.0006557437332613,0.5
200027266802,CTL BR DP WL DSTL WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,337820.9481913411,159980.1185100286,60,9,2.113954979994331,0.15
200028242055,CTL BR DRNK WTR BTL 12PK 20 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,336165.9278879538,96853.89230773118,60,2,3.471063041552415,0.03333333333333333
5200004595,PRPL FTNS WTR GRP ELCT WTH OTHR NTRL FLVR KW STRW BRY TRY IN WRP 405.6 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,NOT APPLICABLE,COMBINATION PACK,335895.91442473675,23752.921539891096,60,6,14.26043817615771,0.1
65722701212,ESNT 9.5 PH HGHR ELCT TST FLRD FR CHLR FR DRNK WTR BTL 12PK 12 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,335384.67454360984,26141.484679732308,60,31,12.887143913218598,0.5166666666666667
200030367110,CTL BR DRNK WTR JUG 101.4 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,334932.0887545698,30970.826864702365,60,23,10.940412702281204,0.38333333333333336
6827400003,PR LF DRNK WTR BTL 12PK 12 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,333899.3771848955,96331.80343522115,60,3,3.432673998322918,0.05
78616241190,GLC VTM WTR ZR SGR DRGN NTRN ENHN BVRG BTL 6PK 16.9 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,DRAGONFRUIT,MULTI PACK,332621.75679858663,47544.06562275614,52,19,7.078695299980196,0.36538461538461536
78616241186,GLC VTM WTR BL RSPB LMD FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,BLUE RASPBERRY LIMEADE,SINGLE PACK,328333.1423897636,189179.49436939557,54,22,1.7531763728358802,0.4074074074074074
84044220000,LQD DTH RCKY BL RDG MNTN MNTN DRNK WTR CAN 6PK 12 FL OZ,LIQUID DEATH (SUPPLYING DEMAND INC),SUW,UNFLAVORED,MULTI PACK,328227.3210643057,48934.428935479395,57,19,6.836920210371638,0.3333333333333333
1200017002,LF WTR ELCT TST DRNK BTL 6PK 33.8 FL OZ,LIFE WTR (SOUTH BEACH BEVERAGE CO.),SUW,UNFLAVORED,MULTI PACK,325678.4644068674,32181.99015153875,60,9,10.181254020436958,0.15
200029349407,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,322007.2763289877,95412.48193862576,60,0,3.3877669093485507,0.0
85817600214,BDYR SPR WTH ELCT PH 8 PLS SPRT WTR BTL 23.7 FL OZ,BODYARMOR (BA SPORTS NUTRITION LLC),SUW,UNFLAVORED,SINGLE PACK,319359.77040228166,215444.5544896074,60,22,1.5099906766630822,0.36666666666666664
7114271003,ARWH MNTN SPRN WTR BTL 24PK 23.7 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,315354.42682489177,37603.84162380728,60,2,8.390655085929183,0.03333333333333333
78616241188,GLC VTM WTR ZR SGR PNPL PSNF NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,PINEAPPLE PASSIONFRUIT,SINGLE PACK,314531.7675197357,183628.15385561984,54,25,1.7314806750022096,0.46296296296296297
7114200015,ARWH ASRTD MNTN SPRN WTR BTL 50.7 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,310429.4796418777,153249.92161337865,60,10,2.0272134355024405,0.16666666666666666
200039962291,CTL BR DRNK WTR BTL 24PK 10 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,305704.7284253664,76942.57121438635,60,0,3.9729413262500954,0.0
200027791935,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,303387.1264815543,87689.53255114745,60,10,3.4916147473732075,0.16666666666666666
86713900021,CSCD MNT SPR WTR BT FLS NTRL ALKL MNTN SPRN BTL 28 FL OZ,CASCADE MOUNTAIN SPRING WATER (CASCADE MOUNTAIN SPRING WATER),SUW,UNFLAVORED,SINGLE PACK,302297.778228895,103037.34946195404,60,27,2.914908253277247,0.45
78616204000,GLC VTM WTR ORNG ORNG FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,ORANGE ORANGE,SINGLE PACK,300944.17357952526,170955.52548122607,60,33,1.7688579886300948,0.55
200029877913,CTL BR DRNK WTR BTL 24PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,298445.66343228583,73462.76696829959,60,16,4.089916806118309,0.26666666666666666
200205701244,CTL BR DSTL WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,297814.7533217688,220278.32692673267,54,0,1.35455456039212,0.0
7514006505,CRYS GYS ALPN SPRN WTR BTL 6PK 33.8 FL OZ,CRYSTAL GEYSER (CG ROXANE LLC),SUW,UNFLAVORED,MULTI PACK,297245.3198462317,64059.405426862526,60,17,4.673661608615516,0.2833333333333333
8768400287,CPR SUN RRN WTR FRT PNCH WV BVRG BAG 10PK 6 FL OZ,"CAPRI SUN (KRAFT FOODS, INC.)",SFW,FRUIT PUNCH WAVE,MULTI PACK,297064.21625650197,87515.70025008741,56,17,3.4509061492712996,0.30357142857142855
